timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,moving,characteristic_num
1624715053.1385999,1,6,24,4,-5,2,-37,-3,,0
1624715053.1451142,-1,-3,-7,20,-1,-4,-29,-3,,1
1624715053.1451142,-1,-3,-8,10,7,5,20,-2,,1
1624715053.153196,-1,-3,1,-8,-3,1,36,16,,2
1624715053.153196,-1,2,9,-8,-6,-3,-10,-4,,2
1624715053.1546009,-6,-12,-14,5,-2,0,-30,-4,,3
1624715053.1546009,-4,7,61,54,13,-4,25,-7,,3
1624715053.1559832,7,5,-11,-44,-4,1,28,22,,0
1624715053.1559832,0,7,6,12,-7,-8,40,-7,,0
1624715053.160484,-2,-4,-6,13,3,1,-19,5,,1
1624715053.160484,-5,-8,4,12,5,-4,26,-4,,1
1624715053.1629682,5,7,6,-10,-6,1,52,20,,2
1624715053.1629682,0,3,7,-10,-8,-5,-17,-3,,2
1624715053.1675332,-5,-9,-6,-20,-7,-4,-90,-13,,3
1624715053.1675332,3,1,-4,41,20,7,46,7,,3
1624715053.1690931,0,5,10,2,-5,-7,38,-3,,0
1624715053.1690931,-1,2,5,-3,-2,-1,-21,-5,,0
1624715053.1747782,-3,-6,-9,-4,2,2,-14,-6,,1
1624715053.1747782,2,-7,-25,1,2,-4,27,-2,,1
1624715053.175884,0,7,9,-5,-3,1,87,18,,2
1624715053.175884,2,-4,3,-12,-9,-1,-11,-4,,2
1624715053.18324,-2,-3,1,-3,1,1,-9,-6,,3
1624715053.18324,-4,-11,-23,6,3,2,9,-3,,3
1624715053.185955,1,6,14,4,8,4,113,17,,0
1624715053.185955,1,2,-2,-12,-7,-5,-10,-7,,0
1624715053.189918,-4,-5,-5,-3,0,4,-11,-3,,1
1624715053.189918,1,-1,7,26,6,6,18,0,,1
1624715053.190967,4,4,6,7,60,13,57,21,,2
1624715053.190967,-1,-1,-1,-25,-64,-27,-49,-12,,2
1624715053.1984031,-3,-4,-5,6,-17,-10,-28,-9,,3
1624715053.1984031,-3,-4,-4,1,-13,-7,14,-6,,3
1624715053.199869,3,4,-7,-23,-3,4,83,22,,0
1624715053.199869,-6,-6,-29,7,51,-3,-39,-12,,0
1624715053.205033,-6,-17,51,21,97,14,-19,-9,,1
1624715053.205033,-4,25,2,-2,-33,-2,2,-13,,1
1624715053.2064261,2,9,8,-6,-2,1,69,15,,2
1624715053.2064261,4,-5,-8,-4,0,7,1,1,,2
1624715053.212523,-2,-9,-18,4,9,6,20,7,,3
1624715053.212523,-4,-9,-13,-14,58,-11,-1,-11,,3
1624715053.213835,6,10,33,60,15,6,51,14,,0
1624715053.213835,-8,-10,-34,-128,-17,1,-1,-1,,0
1624715053.220766,2,5,30,91,8,2,-10,2,,1
1624715053.220766,-1,4,-9,-8,8,0,10,0,,1
1624715053.223509,2,3,5,13,2,3,84,23,,2
1624715053.223509,1,6,20,-6,2,1,-22,-6,,2
1624715053.227555,-3,-1,1,6,16,9,-19,-6,,3
1624715053.227555,5,3,-15,-24,-37,-10,13,1,,3
1624715053.228566,3,5,1,-14,-6,2,25,18,,0
1624715053.228566,-5,-1,-1,3,0,3,-17,-6,,0
1624715053.2350342,-1,-1,-7,9,14,4,-24,-5,,1
1624715053.2350342,-2,-1,-4,4,27,2,3,0,,1
1624715053.236525,3,4,16,-18,-34,-4,60,17,,2
1624715053.236525,-3,-6,-15,-1,-5,4,-17,-8,,2
1624715053.243521,2,5,-6,9,-1,1,3,-1,,3
1624715053.243521,-5,-2,3,10,8,-2,-4,-13,,3
1624715053.2466292,2,-4,22,-15,-5,1,61,19,,0
1624715053.2466292,3,0,-13,16,15,5,-20,-3,,0
1624715053.250129,1,2,-16,-37,7,-1,-22,-2,,1
1624715053.250129,0,-1,16,28,-10,-5,5,1,,1
1624715053.251206,1,6,18,-20,8,5,68,18,,2
1624715053.251206,0,4,3,4,-21,-1,-20,-2,,2
1624715053.258571,-2,-3,18,3,-36,-4,-13,-2,,3
1624715053.258571,-2,-2,-6,5,45,6,-7,-8,,3
1624715053.2601962,1,0,13,-2,-19,-2,56,12,,0
1624715053.2601962,-1,4,-6,-9,-14,2,-16,-6,,0
1624715053.26585,1,-4,-6,17,12,9,-26,-4,,1
1624715053.26585,-1,3,3,3,-49,-2,12,-1,,1
1624715053.26738,1,-2,13,-39,-6,0,85,26,,2
1624715053.26738,-4,-2,6,3,-10,-2,-23,-21,,2
1624715053.273313,-2,-8,-11,-21,1,-1,-30,-4,,3
1624715053.273313,4,4,10,-9,30,7,24,4,,3
1624715053.274836,6,6,1,-51,-24,-5,73,22,,0
1624715053.274836,-5,-3,-3,9,5,5,-16,-6,,0
1624715053.281718,-4,3,8,1,-19,-21,-38,-12,,1
1624715053.281718,-1,-5,-14,-3,-12,-8,3,7,,1
1624715053.2848089,3,2,14,-2,-9,-3,62,0,,2
1624715053.2848089,-6,-4,-19,-24,-26,-7,-35,-10,,2
1624715053.287919,-2,-6,-5,5,2,2,-11,-5,,3
1624715053.287919,-1,-1,2,13,27,5,-10,1,,3
1624715053.289093,3,0,-1,-13,-15,2,82,25,,0
1624715053.289093,-3,-2,2,-1,-2,-3,-29,-5,,0
1624715053.295858,-2,9,-1,7,0,-1,-31,-9,,1
1624715053.295858,-3,-1,3,-4,5,1,6,-5,,1
1624715053.2973828,4,2,9,2,-22,0,55,21,,2
1624715053.2973828,-6,-5,6,4,25,-2,-39,-9,,2
1624715053.319098,-1,-4,-51,4,15,1,-22,-7,,3
1624715053.319098,0,5,16,4,-43,-16,-7,-4,,3
1624715053.323928,3,-4,0,-1,36,17,51,19,,0
1624715053.323928,-1,20,13,-28,-76,-33,-78,-15,,0
1624715053.3417401,-4,-10,-19,-7,-13,3,-23,-6,,1
1624715053.3417401,-1,-3,-17,32,16,2,16,-2,,1
1624715053.345074,7,6,30,-16,3,-3,44,13,,2
1624715053.345074,-5,-7,-12,-10,11,-8,-40,-1,,2
1624715053.363709,-1,2,6,17,6,-1,-22,-8,,3
1624715053.363709,-4,-1,-5,17,22,-3,-18,-8,,3
1624715053.3664541,0,7,10,-69,-25,-3,30,13,,0
1624715053.3664541,4,-1,-9,5,7,8,8,6,,0
1624715053.3842618,2,3,30,28,7,4,-34,-3,,1
1624715053.3842618,-1,-4,2,7,2,3,6,1,,1
1624715053.3947048,1,10,17,-7,-5,5,26,18,,2
1624715053.3947048,-3,-3,-7,-6,-14,-7,-25,-22,,2
1624715053.4070249,-2,-5,19,15,1,0,-46,-2,,3
1624715053.4070249,0,3,16,16,14,5,25,-15,,3
1624715053.4171488,-1,-6,-13,-44,-47,-9,10,13,,0
1624715053.4171488,-1,16,14,0,-47,-17,19,-1,,0
1624715053.4390779,3,-14,7,31,6,1,-40,-20,,1
1624715053.4390779,-1,-3,-22,-21,22,1,-25,0,,1
1624715053.4431949,6,3,16,-1,-4,4,51,13,,2
1624715053.4431949,-13,12,-3,0,18,-3,-8,-4,,2
1624715053.4447849,0,-17,5,-17,-29,-10,-39,-12,,3
1624715053.4447849,-10,-13,-21,6,23,9,15,-2,,3
1624715053.445648,9,29,16,-11,-10,2,18,10,,0
1624715053.445648,13,-17,-24,20,25,13,6,2,,0
1624715053.453014,-14,-4,8,7,-98,-21,-48,-12,,1
1624715053.453014,0,7,63,-20,-5,8,29,16,,1
1624715053.45401,5,7,-27,-31,-38,-3,4,26,,2
1624715053.45401,-10,-50,-7,10,-13,-9,-15,-67,,2
1624715053.461921,12,50,36,12,16,1,-16,6,,3
1624715053.461921,4,-5,43,12,59,14,21,66,,3
1624715053.464374,-3,6,-4,-54,-121,-28,30,8,,0
1624715053.464374,-21,-14,-18,23,34,1,-42,-128,,0
1624715053.467915,46,21,-11,3,-18,-9,-59,44,,1
1624715053.467915,58,-10,-18,23,16,17,61,127,,1
1624715053.468943,-49,10,17,0,17,16,-37,-91,,2
1624715053.468943,-41,-61,58,-34,-9,32,34,26,,2
1624715053.475897,55,31,-81,19,-28,-10,41,127,,3
1624715053.475897,127,106,-3,-3,9,-31,49,127,,3
1624715053.477089,7,-77,40,69,127,127,-84,-74,,0
1624715053.477089,-128,-128,-114,-50,-33,-92,127,29,,0
1624715053.484176,17,-7,17,-30,84,51,4,115,,1
1624715053.484176,-5,127,95,-21,-128,64,-84,-78,,1
1624715053.487047,18,-49,-128,-1,-34,-90,-55,127,,2
1624715053.487047,8,-19,-114,-49,47,-128,-33,-21,,2
1624715053.490504,99,-63,124,39,24,127,-84,4,,3
1624715053.490504,65,127,51,0,99,29,-128,-128,,3
1624715053.491638,-36,-112,-20,-12,34,103,10,127,,0
1624715053.491638,3,-2,-51,-18,-37,-27,56,90,,0
1624715053.49848,47,-41,127,105,127,-98,10,127,,1
1624715053.49848,-13,127,11,-51,-128,15,67,127,,1
1624715053.5002081,18,-7,-39,-11,-20,57,-13,-37,,2
1624715053.5002081,-128,-128,73,55,-29,-128,-80,-128,,2
1624715053.505318,-72,-109,-84,-63,-128,2,14,59,,3
1624715053.505318,-21,-6,102,-78,-23,-4,22,122,,3
1624715053.5066051,113,113,15,112,127,123,21,127,,0
1624715053.5066051,-49,-28,9,-70,-82,93,6,-128,,0
1624715053.5133061,53,-50,33,91,-55,-128,-19,127,,1
1624715053.5133061,-78,55,-95,-128,-128,-72,-128,-7,,1
1624715053.514812,81,-14,3,90,42,30,93,127,,2
1624715053.514812,-128,-108,43,-6,-63,-128,-98,89,,2
1624715053.521182,40,-7,127,24,46,127,102,-128,,3
1624715053.521182,-7,-43,-27,37,127,74,119,127,,3
1624715053.524728,-8,120,37,24,-128,-60,-128,-97,,0
1624715053.524728,-119,-128,-128,-128,-128,-35,-114,116,,0
1624715053.527597,68,95,-128,105,127,-58,-46,127,,1
1624715053.527597,-119,-53,-7,-73,52,22,-20,-128,,1
1624715053.528824,127,123,127,-19,-24,-128,-36,75,,2
1624715053.528824,15,10,55,59,13,127,-74,95,,2
1624715053.5354629,-110,-128,41,84,127,127,-31,-128,,3
1624715053.5354629,-81,-54,53,6,41,-128,97,127,,3
1624715053.537002,-36,12,127,23,49,51,9,127,,0
1624715053.537002,-2,-22,-108,127,127,32,-119,62,,0
1624715053.5434601,127,77,77,51,-64,35,127,-52,,1
1624715053.5434601,-3,-74,-91,-82,-128,-128,-128,34,,1
1624715053.5465338,-96,-128,92,-17,-23,100,38,36,,2
1624715053.5465338,35,-57,32,-11,-18,-35,49,91,,2
1624715053.5501592,-76,-21,13,-10,-95,-128,-122,-128,,3
1624715053.5501592,-29,14,-10,-91,101,127,127,127,,3
1624715053.551209,-33,-29,72,52,74,-42,74,127,,0
1624715053.551209,87,-16,-1,-30,-128,-128,99,50,,0
1624715053.564738,20,29,21,-5,127,127,67,62,,1
1624715053.564738,55,-17,-32,127,-128,-128,126,52,,1
1624715053.572266,-128,-106,-38,-77,-128,-128,-128,-128,,2
1624715053.572266,58,0,34,9,62,113,127,127,,2
1624715053.5870988,37,-24,11,-34,-15,-37,-128,-46,,3
1624715053.5870988,17,-39,-56,-10,-54,-109,28,-18,,3
1624715053.595542,-128,-25,44,-81,-128,-60,-128,45,,0
1624715053.595542,121,105,89,78,65,37,-73,-128,,0
1624715053.6104069,-109,-38,-7,-77,-128,-92,-5,33,,1
1624715053.6104069,127,111,30,-29,4,-30,127,127,,1
1624715053.611681,-69,-49,125,63,127,127,113,8,,2
1624715053.611681,62,-16,-8,-25,127,45,-57,117,,2
1624715053.6248052,-21,-8,-21,-13,-48,-128,-96,-117,,3
1624715053.6248052,38,127,50,44,-32,127,51,3,,3
1624715053.631976,127,68,-2,40,-31,-128,111,127,,0
1624715053.631976,-12,-34,-49,20,35,84,-85,-128,,0
1624715053.662417,-44,75,46,-112,-40,-67,11,127,,1
1624715053.662417,23,-70,24,-42,-52,27,109,13,,1
1624715053.671437,-31,-59,-21,62,-74,86,127,-13,,2
1624715053.671437,35,-58,127,61,1,-72,-128,127,,2
1624715053.693658,-128,-16,-128,36,127,127,-58,-128,,3
1624715053.693658,85,17,127,-128,12,50,127,127,,3
1624715053.696855,111,21,27,110,-10,77,127,127,,0
1624715053.696855,-67,-52,-54,24,127,-98,-128,-5,,0
1624715053.7161012,0,-26,10,84,-128,-128,127,71,,1
1624715053.7161012,-23,-15,31,-58,-128,13,127,-128,,1
1624715053.7199502,-12,-17,-25,-3,105,59,92,127,,2
1624715053.7199502,-24,-43,122,19,62,70,104,127,,2
1624715053.7385678,104,-67,3,17,127,124,82,-128,,3
1624715053.7385678,-58,-50,-87,-94,-128,112,127,127,,3
1624715053.747645,-96,-4,26,-19,-45,-128,-16,-128,,0
1624715053.747645,3,-42,-1,82,-51,-25,-24,-105,,0
1624715053.7685802,-82,-53,-128,-78,95,18,-128,-128,,1
1624715053.7685802,105,75,64,-15,51,64,-57,107,,1
1624715053.771349,-128,53,43,21,29,28,-84,-128,,2
1624715053.771349,62,-46,127,74,45,-122,-55,9,,2
1624715053.798437,-128,-35,-128,-76,83,103,-11,43,,3
1624715053.798437,90,1,-18,95,-9,86,127,19,,3
1624715053.800898,-36,-61,-26,-87,-128,-6,-104,-128,,0
1624715053.800898,-128,24,3,-59,-17,104,48,35,,0
1624715053.8126981,21,-65,-128,-21,-128,-128,-42,127,,1
1624715053.8126981,-44,92,-58,-16,-23,17,-125,-128,,1
1624715053.821991,48,-20,13,-116,71,84,-50,127,,2
1624715053.821991,-32,-8,3,65,-29,127,-128,-106,,2
1624715053.8346372,102,127,49,25,-128,-128,99,-50,,3
1624715053.8346372,-128,-41,-118,-55,-69,127,-117,-119,,3
1624715053.844609,96,-110,74,18,127,127,-76,46,,0
1624715053.844609,-128,65,-101,-62,58,-31,-38,-9,,0
1624715053.866535,-113,-90,67,-24,-127,-64,127,97,,1
1624715053.866535,123,34,84,-2,127,-36,-128,-128,,1
1624715053.869385,-128,-128,36,50,-107,-128,62,79,,2
1624715053.869385,19,-57,-6,-61,61,127,-41,-92,,2
1624715053.887577,-30,8,35,40,-96,-128,74,127,,3
1624715053.887577,-36,40,-114,-4,127,127,50,-128,,3
1624715053.897078,32,78,-16,-97,-128,-127,-128,127,,0
1624715053.897078,-21,-70,-58,-41,-115,-39,127,127,,0
1624715053.910849,59,40,127,-105,-128,59,74,127,,1
1624715053.910849,-128,27,-23,81,113,-42,-29,-58,,1
1624715053.91381,78,-61,15,95,-63,89,87,40,,2
1624715053.91381,35,-82,40,-128,-128,-128,-104,-23,,2
1624715053.9329221,-97,-9,-41,127,-14,67,-103,-126,,3
1624715053.9329221,-17,-85,-78,-75,33,127,65,127,,3
1624715053.942278,-44,-17,17,-102,-51,-120,-29,-47,,0
1624715053.942278,127,1,103,127,52,127,104,127,,0
1624715053.963711,-54,18,124,127,37,-128,127,127,,1
1624715053.963711,-8,127,60,11,-19,40,127,-87,,1
1624715053.96657,-56,-128,55,-128,-128,-68,127,125,,2
1624715053.96657,-9,7,57,-69,-47,127,-2,-128,,2
1624715053.986342,-20,55,-93,71,127,-99,-128,-78,,3
1624715053.986342,55,22,91,-121,-103,-1,127,127,,3
1624715053.989301,-101,-1,-87,40,-41,127,-60,-128,,0
1624715053.989301,90,49,-120,-106,-106,-128,127,-128,,0
1624715054.007649,60,-73,23,-28,-128,104,127,127,,1
1624715054.007649,-128,31,49,56,42,127,-128,-128,,1
1624715054.016444,127,-7,112,-87,127,-102,-29,6,,2
1624715054.016444,-21,127,11,127,70,92,-52,63,,2
1624715054.029391,-128,-128,-51,-50,-4,14,-128,-48,,3
1624715054.029391,76,66,-128,127,-2,30,28,-128,,3
1624715054.041188,4,-81,127,-128,-85,-128,90,127,,0
1624715054.041188,107,37,78,79,-128,50,127,127,,0
1624715054.060982,-128,-24,36,-38,-89,-98,-128,-128,,1
1624715054.060982,127,22,-128,74,58,127,-30,-128,,1
1624715054.0637991,-33,-40,84,-128,-128,-128,-24,24,,2
1624715054.0637991,84,127,70,124,83,-78,-25,1,,2
1624715054.0835772,81,-1,-93,-98,-128,-20,127,127,,3
1624715054.0835772,-37,-86,57,-1,-46,-31,9,10,,3
1624715054.08672,-23,7,5,-2,66,127,-33,114,,0
1624715054.08672,73,127,-2,-82,-128,-103,114,88,,0
1624715054.1047769,-116,-128,-42,26,7,-40,-73,-79,,1
1624715054.1047769,-66,-43,75,40,127,69,-54,9,,1
1624715054.113898,127,127,127,-128,-128,-19,127,8,,2
1624715054.113898,46,7,87,-37,-37,-128,-128,-128,,2
1624715054.136066,-63,49,91,27,47,127,-3,-90,,3
1624715054.136066,-31,-8,-12,127,-80,-80,127,127,,3
1624715054.137943,-15,-32,-69,-98,91,44,11,-128,,0
1624715054.137943,-128,-7,-13,-61,-50,-9,-24,-128,,0
1624715054.1590688,114,-10,-128,-25,127,19,-97,127,,1
1624715054.1590688,127,127,21,-7,-128,90,109,-128,,1
1624715054.161935,41,37,-28,8,-14,-117,104,127,,2
1624715054.161935,-28,-39,-32,-7,-28,-91,-65,-128,,2
1624715054.181168,58,21,17,127,20,44,15,127,,3
1624715054.181168,25,56,127,-21,-10,127,-54,-128,,3
1624715054.183827,-79,-6,-66,45,77,-128,-128,127,,0
1624715054.183827,81,66,-128,-124,-11,-15,-102,-54,,0
1624715054.202533,-59,-88,99,-50,-128,124,127,29,,1
1624715054.202533,105,54,58,80,127,-100,31,113,,1
1624715054.211693,-70,-50,-18,115,110,127,-128,-128,,2
1624715054.211693,-50,-90,-75,-128,-128,-128,127,127,,2
1624715054.224701,30,-27,-29,-42,-92,-101,-128,-128,,3
1624715054.224701,28,-80,27,55,-128,-72,127,127,,3
1624715054.2341492,-128,-77,12,-97,48,-19,-128,-128,,0
1624715054.2341492,-66,51,-95,32,36,84,-67,89,,0
1624715054.256372,127,-126,-39,-67,32,120,-128,20,,1
1624715054.256372,-16,127,41,20,123,-128,107,28,,1
1624715054.259274,-77,0,17,127,127,127,-63,10,,2
1624715054.259274,-64,-128,-128,-128,-128,-128,-50,-128,,2
1624715054.2794082,-103,-68,44,56,-128,-17,94,127,,3
1624715054.2794082,124,127,-128,-102,-57,18,13,91,,3
1624715054.2835681,13,-110,122,-45,-80,-77,-96,-11,,0
1624715054.2835681,-33,7,44,5,81,127,61,-6,,0
1624715054.301276,41,-128,-43,18,96,-128,13,-91,,1
1624715054.301276,-46,31,-22,25,-100,80,29,127,,1
1624715054.303908,127,0,62,127,119,-128,34,86,,2
1624715054.303908,-82,-34,-22,53,31,100,-72,96,,2
1624715054.322473,-128,-35,125,-58,-128,-36,52,-128,,3
1624715054.322473,127,51,-113,-66,-55,-128,127,127,,3
1624715054.331198,-28,11,56,-48,99,127,-53,-128,,0
1624715054.331198,103,111,-107,23,104,108,127,127,,0
1624715054.353885,105,127,-123,-128,-92,-98,68,-128,,1
1624715054.353885,-104,6,-103,93,18,-107,-44,-49,,1
1624715054.356628,-51,76,127,-26,57,127,56,-128,,2
1624715054.356628,-84,-122,-35,33,127,-54,-26,-128,,2
1624715054.3765812,-73,-128,-31,-128,-100,-14,14,127,,3
1624715054.3765812,58,40,-128,76,53,18,90,2,,3
1624715054.380912,47,63,28,127,-3,-83,-128,-33,,0
1624715054.380912,-50,-43,-45,-128,80,57,-24,51,,0
1624715054.397867,9,-128,69,-27,29,-58,82,127,,1
1624715054.397867,43,-41,14,-116,-128,-20,-27,82,,1
1624715054.404514,-128,-128,70,127,112,26,127,85,,2
1624715054.404514,69,53,-115,-63,127,58,-82,109,,2
1624715054.41969,98,-40,127,97,32,20,113,-6,,3
1624715054.41969,-128,-128,105,-128,-123,-103,-118,127,,3
1624715054.429479,-128,48,-85,-61,-23,1,78,-52,,0
1624715054.429479,127,54,66,10,100,127,-86,40,,0
1624715054.4509928,-25,-128,-20,66,-101,63,-128,-109,,1
1624715054.4509928,37,127,-53,-128,-59,-128,91,127,,1
1624715054.453443,127,-34,-27,83,96,52,-21,76,,2
1624715054.453443,-128,-34,-12,-57,127,127,108,-2,,2
1624715054.47352,122,47,-39,127,45,59,127,111,,3
1624715054.47352,-36,45,-20,-128,-128,-128,-106,-128,,3
1624715054.4760718,-79,-63,52,109,41,122,55,4,,0
1624715054.4760718,6,-32,-24,-19,-93,63,56,-63,,0
1624715054.495768,43,-32,-69,-16,30,-35,69,127,,1
1624715054.495768,-46,51,-38,41,-104,-128,-98,127,,1
1624715054.5093608,-5,-79,-66,42,127,44,-128,-128,,2
1624715054.5093608,-128,10,-41,-29,21,48,-37,-128,,2
1624715054.52603,101,28,-64,-21,-128,-62,121,-18,,3
1624715054.52603,23,9,-16,11,127,127,-82,-128,,3
1624715054.529109,-128,-128,13,127,-78,-128,127,30,,0
1624715054.529109,53,-37,-37,-53,37,11,-88,-128,,0
1624715054.548498,127,-17,-3,-31,38,92,-128,-128,,1
1624715054.548498,87,-20,23,6,-122,-128,-44,127,,1
1624715054.551728,-84,-128,-45,-39,14,102,127,127,,2
1624715054.551728,30,-14,93,41,127,97,127,-50,,2
1624715054.569331,-128,4,-90,-128,-63,-117,-113,-128,,3
1624715054.569331,-68,-2,76,-128,-65,-11,127,-36,,3
1624715054.580051,47,33,41,127,126,-128,-72,-1,,0
1624715054.580051,38,2,127,43,-128,32,58,-84,,0
1624715054.60104,-33,-11,-128,-128,-29,-93,-128,-43,,1
1624715054.60104,-53,74,-19,14,118,106,-128,23,,1
1624715054.603733,65,-37,-83,-68,-66,49,127,127,,2
1624715054.603733,93,127,127,-81,-36,19,74,127,,2
1624715054.624214,-7,-58,-37,-32,4,-128,-128,127,,3
1624715054.624214,38,127,81,127,2,127,127,30,,3
1624715054.627326,-128,-44,-38,-99,-75,-72,16,-128,,0
1624715054.627326,-53,-31,-17,32,-19,-99,-30,-25,,0
1624715054.645196,18,-22,34,29,52,44,-9,-128,,1
1624715054.645196,-44,109,-128,-24,74,73,102,-128,,1
1624715054.646694,7,82,87,-99,-128,-128,34,-24,,2
1624715054.646694,127,15,19,60,68,98,124,127,,2
1624715054.6676009,-128,-89,10,13,-69,-128,-33,-128,,3
1624715054.6676009,94,39,-128,-45,85,124,29,25,,3
1624715054.6774578,72,-20,100,-113,-128,24,127,57,,0
1624715054.6774578,-69,-6,47,-83,18,-128,-82,28,,0
1624715054.6991339,95,15,-16,-9,-111,127,127,-128,,1
1624715054.6991339,-42,-16,-128,-112,57,-121,52,125,,1
1624715054.703382,52,28,-60,77,-76,-22,77,-28,,2
1624715054.703382,-90,-11,-12,-100,9,51,-6,-33,,2
1624715054.721333,127,-70,-30,46,114,109,112,127,,3
1624715054.721333,63,-86,-54,-32,-128,-128,-128,-128,,3
1624715054.72415,0,127,-76,17,64,84,-94,-128,,0
1624715054.72415,59,-48,-62,79,-23,-71,-5,127,,0
1624715054.7424781,-107,-117,-19,-40,-70,-128,72,127,,1
1624715054.7424781,127,104,127,27,16,127,127,42,,1
1624715054.752044,31,127,-64,-102,127,62,6,26,,2
1624715054.752044,-128,-75,-5,-90,-128,-71,-55,18,,2
1624715054.764693,-48,12,-3,102,85,-3,96,-109,,3
1624715054.764693,107,127,-94,127,127,127,127,111,,3
1624715054.773921,-35,9,108,-128,-128,-128,-108,-47,,0
1624715054.773921,-57,-61,74,110,127,121,31,81,,0
1624715054.796612,11,-15,72,-44,-78,127,127,9,,1
1624715054.796612,25,92,7,-5,-54,-33,83,-90,,1
1624715054.7988951,-19,-128,24,82,65,-97,127,-100,,2
1624715054.7988951,85,100,17,-65,-103,-16,-128,-128,,2
1624715054.818789,-128,-39,-24,39,-79,-98,110,-128,,3
1624715054.818789,127,-128,-103,-52,49,40,31,127,,3
1624715054.8216379,-80,-35,54,19,27,-36,96,127,,0
1624715054.8216379,-16,-19,-41,-113,-128,97,-108,-98,,0
1624715054.840954,-128,-6,31,5,38,117,-128,-128,,1
1624715054.840954,19,127,-128,-81,-13,-113,4,61,,1
1624715054.843817,26,-91,-39,104,-9,11,-128,82,,2
1624715054.843817,-128,-46,64,15,102,82,22,21,,2
1624715054.8641431,127,-40,75,26,-77,-128,-9,24,,3
1624715054.8641431,-126,-69,-128,-23,9,7,17,-128,,3
1624715054.8667881,-29,45,72,-106,75,95,-36,69,,0
1624715054.8667881,-43,-5,51,50,116,42,-128,82,,0
1624715054.885002,-43,-1,-36,127,45,-68,127,-72,,1
1624715054.885002,5,10,-114,-66,-39,-27,-51,-128,,1
1624715054.8943832,38,-8,65,24,18,13,122,59,,2
1624715054.8943832,127,127,86,94,127,127,40,127,,2
1624715054.907514,-81,28,-47,-74,44,53,-50,-49,,3
1624715054.907514,113,-27,-69,59,-128,-128,22,-128,,3
1624715054.916791,-128,18,-19,32,-1,-77,-128,-83,,0
1624715054.916791,-79,-48,53,-113,102,127,0,30,,0
1624715054.939502,-54,35,80,127,-3,-80,-38,1,,1
1624715054.939502,-20,31,-67,-29,75,68,-50,-93,,1
1624715054.944459,123,40,65,10,-39,-87,-58,73,,2
1624715054.944459,-128,-30,59,-60,-9,105,127,-67,,2
1624715054.961169,56,-11,-107,-21,55,-128,-38,-47,,3
1624715054.961169,99,-41,127,-70,-96,-126,123,127,,3
1624715054.963723,-95,127,-127,-58,109,13,-59,-70,,0
1624715054.963723,33,-59,40,94,106,99,-75,-22,,0
1624715054.982233,5,28,5,109,-19,-44,-30,93,,1
1624715054.982233,20,-53,35,-2,127,48,15,68,,1
1624715054.9924521,17,-64,-25,6,-107,-120,-99,-37,,2
1624715054.9924521,-66,-89,26,127,127,127,-49,-8,,2
1624715055.0135942,-78,-112,-120,-128,-128,-128,-77,20,,3
1624715055.0135942,-67,-74,92,48,127,125,-5,127,,3
1624715055.016086,87,-79,-82,110,46,-24,127,127,,0
1624715055.016086,-128,18,56,-24,-128,21,-128,-128,,0
1624715055.03625,117,-6,-128,-41,-3,-72,127,127,,1
1624715055.03625,-128,-11,16,29,-28,31,45,-100,,1
1624715055.039166,-77,-5,-28,-63,-47,75,-95,127,,2
1624715055.039166,84,28,-6,-26,39,-104,74,-128,,2
1624715055.0586271,-128,-24,-108,126,90,42,-5,-93,,3
1624715055.0586271,-11,43,1,-117,35,-42,-51,-4,,3
1624715055.061585,-59,-59,127,-68,-128,-10,100,-128,,0
1624715055.061585,3,38,-1,127,37,-25,-45,-128,,0
1624715055.081037,51,-33,71,-82,48,127,29,103,,1
1624715055.081037,-39,59,80,119,-103,-128,41,-128,,1
1624715055.083808,127,-41,-2,-128,-128,-14,127,127,,2
1624715055.083808,18,2,-16,117,127,127,127,-128,,2
1624715055.102116,-115,35,85,14,127,-51,-128,-128,,3
1624715055.102116,75,33,99,86,-89,-128,127,-84,,3
1624715055.111933,102,34,78,67,49,117,-128,-128,,0
1624715055.111933,81,4,-18,-51,64,104,-45,127,,0
1624715055.1251452,-104,-20,18,-128,-128,37,81,-128,,1
1624715055.1251452,7,28,127,121,-6,56,104,-44,,1
1624715055.1345868,-70,2,-21,98,127,-21,-15,35,,2
1624715055.1345868,-37,-44,83,-73,-37,68,-49,-73,,2
1624715055.157038,-119,-39,-4,86,-77,4,-128,127,,3
1624715055.157038,32,32,-37,23,127,38,-106,41,,3
1624715055.15974,-3,19,59,-22,103,120,23,45,,0
1624715055.15974,127,-98,127,92,-96,-128,99,127,,0
1624715055.1787782,-62,25,110,-128,-82,18,-40,-128,,1
1624715055.1787782,-22,-29,67,-17,-37,96,-14,-128,,1
1624715055.1815271,-41,-9,-75,127,11,50,-128,127,,2
1624715055.1815271,-73,-91,-24,87,107,32,67,-128,,2
1624715055.200552,-128,-34,-40,21,87,-112,107,-119,,3
1624715055.200552,62,68,62,-128,-87,37,127,1,,3
1624715055.2099168,33,21,11,103,-54,-128,87,88,,0
1624715055.2099168,88,-62,-49,-73,-25,-19,-128,67,,0
1624715055.222521,7,-100,-59,-30,0,69,105,127,,1
1624715055.222521,51,-47,7,-14,127,127,121,5,,1
1624715055.23249,127,81,-14,15,-83,-128,-128,-128,,2
1624715055.23249,18,7,45,-128,-128,-55,-19,102,,2
