timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,moving,characteristic_num
1624715054.384359,40,127,-76,-128,-15,-9,17,-128,,1
1624715054.3867059,98,-85,-37,90,67,17,-70,10,,2
1624715054.3867059,47,-72,-44,126,116,-43,127,113,,2
1624715054.407169,122,59,-40,53,-112,2,-85,-60,,3
1624715054.407169,-109,-97,-16,-103,-60,-17,-109,-82,,3
1624715054.4101288,127,-7,116,-128,-75,11,-128,127,,0
1624715054.4101288,42,-128,-38,51,126,16,127,23,,0
1624715054.420657,-9,103,-34,-128,-128,-34,127,-23,,1
1624715054.420657,127,127,-128,127,127,-17,-30,22,,1
1624715054.4303648,-90,22,70,20,-104,-7,-46,-128,,2
1624715054.4303648,86,59,35,-65,-128,26,127,127,,2
1624715054.444766,49,-37,127,-45,127,-21,-128,-128,,3
1624715054.444766,2,111,-46,109,5,-15,-119,-35,,3
1624715054.447741,101,-128,16,27,-123,28,-22,67,,0
1624715054.447741,-118,127,-17,-49,58,-20,-2,-75,,0
1624715054.4671948,46,127,21,47,-4,22,11,27,,1
1624715054.4671948,60,-66,47,-56,19,7,-94,-4,,1
1624715054.470283,-128,-128,-14,31,70,35,-49,-128,,2
1624715054.470283,-79,31,-73,-128,-104,-10,127,41,,2
1624715054.480791,-27,127,98,-128,-83,70,-128,-95,,3
1624715054.480791,-107,-128,8,55,127,-8,-128,-38,,3
1624715054.4903932,3,77,-12,127,31,-8,79,-110,,0
1624715054.4903932,-26,70,-9,-128,-128,26,-128,10,,0
1624715054.50457,37,-32,-128,127,-27,7,127,-128,,1
1624715054.50457,127,84,30,-128,127,15,127,125,,1
1624715054.507482,-68,127,-15,127,3,-11,127,127,,2
1624715054.507482,-24,95,-48,73,-128,9,-49,17,,2
1624715054.526937,-55,34,40,-74,-99,19,127,101,,3
1624715054.526937,90,41,58,127,127,-4,-103,127,,3
1624715054.5300632,-14,-48,47,-52,-32,-2,-128,-95,,0
1624715054.5300632,-128,-128,-73,-89,-99,-16,-51,9,,0
1624715054.540899,40,-35,53,13,49,65,49,111,,1
1624715054.540899,17,127,-128,109,127,-12,11,20,,1
1624715054.550924,-38,-41,103,111,-128,10,-54,15,,2
1624715054.550924,28,-128,62,112,127,-4,56,127,,2
1624715054.5647411,25,127,27,-128,-128,28,46,12,,3
1624715054.5647411,-73,-128,-108,6,73,-8,-67,-128,,3
1624715054.568007,-17,127,122,41,76,-2,85,37,,0
1624715054.568007,24,127,8,107,-66,-28,-71,-128,,0
1624715054.5870929,-14,-128,-26,-128,-38,20,-33,87,,1
1624715054.5870929,-91,7,-38,5,65,-27,-128,-128,,1
1624715054.589579,-128,-114,-31,-60,-128,14,111,127,,2
1624715054.589579,97,-1,-92,-70,127,-24,127,127,,2
1624715054.6009479,-77,-128,28,40,-121,54,70,-30,,3
1624715054.6009479,18,100,-38,-116,-24,-9,-128,-60,,3
1624715054.610507,122,48,7,52,127,20,127,121,,0
1624715054.610507,-59,-6,0,-33,-89,-5,-128,-123,,0
1624715054.624755,-81,83,-104,61,127,3,71,10,,1
1624715054.624755,18,-47,4,-35,-70,-8,-33,-63,,1
1624715054.6276412,-20,-128,-40,-114,-52,-8,-128,-77,,2
1624715054.6276412,34,127,-26,127,-114,2,127,127,,2
1624715054.64624,52,57,77,-100,27,21,108,-128,,3
1624715054.64624,127,-128,-3,105,-51,-6,127,-14,,3
1624715054.64786,-97,-128,-83,22,-128,0,-76,-41,,0
1624715054.64786,-39,-26,-48,-38,-22,24,-15,11,,0
1624715054.6611662,-12,78,47,127,5,-9,-58,-3,,1
1624715054.6611662,-23,-92,-14,-128,65,9,-109,10,,1
1624715054.6707442,22,127,103,85,127,18,-128,43,,2
1624715054.6707442,-38,-41,127,82,-128,5,28,64,,2
1624715054.683959,-9,-59,-70,-118,0,74,74,-69,,3
1624715054.683959,32,-128,68,-94,98,-8,127,115,,3
1624715054.691169,-20,127,-37,56,100,0,-100,-128,,0
1624715054.691169,-26,127,119,127,16,-39,-128,124,,0
1624715054.707068,27,127,38,24,30,38,57,19,,1
1624715054.707068,21,91,93,6,-4,4,85,-118,,1
1624715054.7100842,-128,-64,20,14,60,8,-109,-63,,2
1624715054.7100842,-43,-52,-59,-128,-79,-1,-94,-122,,2
1624715054.7212281,120,127,112,64,43,12,127,127,,3
1624715054.7212281,127,127,-23,95,-13,-6,116,53,,3
1624715054.7309551,-77,-128,-105,-104,-43,-20,-128,-108,,0
1624715054.7309551,112,17,33,127,107,12,-128,55,,0
1624715054.7449548,-99,-128,-43,21,-128,9,-28,-128,,1
1624715054.7449548,-34,-82,63,85,-128,4,-128,-53,,1
1624715054.7505898,-46,-110,-36,-128,33,9,-104,48,,2
1624715054.7505898,127,127,71,127,127,-12,127,127,,2
1624715054.7674692,-128,-77,127,-63,-63,11,98,73,,3
1624715054.7674692,127,127,-12,-128,-74,40,69,26,,3
1624715054.770281,118,127,-109,33,32,-14,127,127,,0
1624715054.770281,58,5,-64,-39,-75,8,-118,-128,,0
1624715054.789974,-128,-128,63,-25,-15,-13,127,78,,1
1624715054.789974,81,127,-37,2,-81,33,-128,13,,1
1624715054.792973,21,-49,26,-61,93,-18,-5,-121,,2
1624715054.792973,-50,-24,14,23,-59,-23,-22,-7,,2
1624715054.804435,-128,127,-63,-71,-128,-7,127,127,,3
1624715054.804435,110,-61,51,127,-121,7,-128,-128,,3
1624715054.8074281,-51,19,-92,-21,127,-19,-124,15,,0
1624715054.8074281,13,-8,37,32,-128,12,-59,28,,0
1624715054.827103,-128,-79,-25,-114,-128,-5,34,-80,,1
1624715054.827103,127,49,86,127,5,22,-128,127,,1
1624715054.830104,34,-53,70,53,127,-21,124,81,,2
1624715054.830104,-128,-38,-12,-128,-128,-7,-128,127,,2
1624715054.849525,48,-106,-13,-119,-112,30,127,41,,3
1624715054.849525,-128,-87,-34,-59,-11,-2,-70,-128,,3
1624715054.852509,127,83,32,-3,127,5,127,115,,0
1624715054.852509,127,-100,-66,127,19,-13,80,-24,,0
1624715054.864012,42,-67,121,-111,2,8,-31,127,,1
1624715054.864012,-128,127,-110,-128,-128,5,-128,-128,,1
1624715054.873596,-32,-126,35,127,90,-32,21,-89,,2
1624715054.873596,70,127,-128,-20,-128,27,1,90,,2
1624715054.887302,8,-89,-8,-21,127,14,9,-81,,3
1624715054.887302,-128,-128,127,103,-51,8,-42,14,,3
1624715054.890264,-22,127,-114,-81,-99,5,-128,-128,,0
1624715054.890264,-39,-47,44,127,127,-2,125,31,,0
1624715054.9096498,77,127,108,-50,127,66,93,-12,,1
1624715054.9096498,-115,-104,-19,-128,-128,-40,-39,-13,,1
1624715054.912728,84,60,80,21,-42,10,127,112,,2
1624715054.912728,-77,95,-72,-91,74,33,-128,-96,,2
1624715054.92365,48,127,-27,127,-30,26,-128,-100,,3
1624715054.92365,127,-128,57,-37,-46,-36,127,-19,,3
1624715054.933405,-68,-61,-128,-27,30,37,-97,-128,,0
1624715054.933405,127,127,127,-67,-36,-28,4,28,,0
1624715054.9467058,-76,-15,69,102,127,17,49,-128,,1
1624715054.9467058,5,6,-66,-128,-124,7,-128,-103,,1
1624715054.949033,-128,-78,69,127,-20,-3,-128,-128,,2
1624715054.949033,-102,82,-30,-31,127,5,112,127,,2
1624715054.970167,-33,85,6,31,-93,16,33,-60,,3
1624715054.970167,21,-27,-72,51,-128,34,-23,-84,,3
1624715054.973069,-87,-128,8,-91,127,6,-128,-100,,0
1624715054.973069,-58,127,-70,127,-90,-29,-5,-33,,0
1624715054.983069,24,127,85,77,-108,45,115,14,,1
1624715054.983069,-24,52,-128,-104,-75,-33,127,-128,,1
1624715054.993121,80,2,-85,-128,-44,-10,-128,5,,2
1624715054.993121,5,-128,41,127,95,-2,127,127,,2
1624715055.0072892,104,-128,90,-17,127,-12,-128,11,,3
1624715055.0072892,-68,-72,-31,-98,-62,52,-128,40,,3
1624715055.010529,-107,-128,104,-32,-98,16,59,127,,0
1624715055.010529,127,-116,2,26,76,-11,57,127,,0
1624715055.0308611,-128,-3,-37,89,41,-10,32,-128,,1
1624715055.0308611,-32,24,46,-64,94,-14,-107,-87,,1
1624715055.0333672,-102,63,73,-7,-66,-2,101,77,,2
1624715055.0333672,45,-128,67,127,-25,20,-6,46,,2
1624715055.0434098,-42,-55,-39,101,24,-8,-128,-128,,3
1624715055.0434098,90,127,54,-126,-1,7,127,105,,3
1624715055.053211,-62,-2,-13,-102,-128,-10,0,9,,0
1624715055.053211,-47,-60,-95,127,101,-13,94,112,,0
1624715055.067035,17,41,35,-2,90,20,-128,84,,1
1624715055.067035,21,-17,47,-6,46,3,-128,-128,,1
1624715055.070024,127,127,33,-128,59,33,127,83,,2
1624715055.070024,64,-70,-46,-20,34,94,-128,-128,,2
1624715055.089262,-45,-128,25,127,-28,-48,-128,-27,,3
1624715055.089262,114,116,127,-128,14,39,87,-49,,3
1624715055.091707,127,-74,17,-128,-116,-2,127,127,,0
1624715055.091707,-75,-15,127,-12,-67,-6,-48,-23,,0
1624715055.102918,69,-128,93,66,127,39,19,59,,1
1624715055.102918,122,-128,43,-1,-128,8,36,87,,1
1624715055.112716,-128,-128,12,5,12,9,-128,34,,2
1624715055.112716,127,127,-26,-28,-31,6,127,-128,,2
1624715055.127048,70,-128,73,-128,104,21,-70,-8,,3
1624715055.127048,66,127,48,127,-12,-16,-21,-81,,3
1624715055.130044,-128,-128,-98,-128,7,1,39,-45,,0
1624715055.130044,38,127,127,-91,49,2,-18,20,,0
1624715055.150615,2,-63,-19,-29,89,31,51,2,,1
1624715055.150615,22,54,-7,28,-89,16,-128,-31,,1
1624715055.1535842,41,65,22,-128,-128,33,76,-55,,2
1624715055.1535842,-54,14,5,127,106,-43,-1,54,,2
1624715055.163539,-87,43,105,-33,-128,36,-128,-128,,3
1624715055.163539,81,-91,-39,127,127,41,127,127,,3
1624715055.1733499,84,101,-124,-100,-128,-39,127,-24,,0
1624715055.1733499,-72,-76,83,-48,96,27,-38,85,,0
1624715055.187062,-7,-65,-36,-70,79,-43,85,-63,,1
1624715055.187062,-37,-86,7,-128,-108,-20,-45,-35,,1
1624715055.18993,-128,-128,11,127,105,-19,127,127,,2
1624715055.18993,113,72,-70,-128,-128,16,10,-21,,2
1624715055.208735,-22,-68,22,115,-10,26,-128,-14,,3
1624715055.208735,5,101,13,-128,9,38,-104,-40,,3
1624715055.2102342,-57,9,36,127,-4,34,-17,38,,0
1624715055.2102342,-16,-16,-90,47,127,-11,50,20,,0
1624715055.2312279,26,-5,20,127,-128,9,127,6,,1
1624715055.2312279,-22,-15,-54,-124,-128,39,-128,44,,1
1624715055.2326772,-59,1,4,-101,127,-3,47,-128,,2
1624715055.2326772,-3,-128,20,-128,-128,-56,-45,-95,,2
1624715055.2471628,31,-45,49,-92,-9,-15,127,127,,3
1624715055.2471628,-56,-23,80,40,127,27,-49,-3,,3
1624715055.248608,33,52,0,46,35,-21,36,-1,,0
1624715055.248608,-2,-128,23,42,127,7,88,-42,,0
1624715055.2689269,3,97,-59,-43,-75,17,-128,18,,1
1624715055.2689269,12,-43,9,-118,-48,-43,-102,-37,,1
1624715055.270367,-76,-60,30,28,-24,13,127,-59,,2
1624715055.270367,-92,76,-97,-128,127,-33,-128,-128,,2
1624715055.292209,35,32,-33,127,-128,-25,-10,-91,,3
1624715055.292209,-34,60,75,46,127,-6,15,0,,3
1624715055.293649,-51,-97,-102,-128,-128,36,-128,-128,,0
1624715055.293649,-88,-29,50,-13,-48,-38,-38,12,,0
1624715055.3063622,26,78,19,-49,94,12,-7,-27,,1
1624715055.3063622,-40,127,-93,-72,-42,10,-128,-103,,1
1624715055.3078,23,-9,19,127,-31,-43,104,110,,2
1624715055.3078,20,45,0,-128,127,-3,87,127,,2
1624715055.328875,5,-89,6,-28,65,18,127,38,,3
1624715055.328875,-105,-20,-66,-78,-128,-2,-60,-26,,3
1624715055.330296,-47,94,-96,59,38,-31,-104,123,,0
1624715055.330296,-4,-5,-88,53,127,-6,127,127,,0
1624715055.352412,-115,18,-17,127,127,-1,-128,-58,,1
1624715055.352412,-17,-27,68,-128,-128,38,-37,127,,1
1624715055.353567,33,47,1,37,127,-18,15,15,,2
1624715055.353567,69,-128,-48,-126,-128,-13,-106,99,,2
1624715055.366242,98,98,99,78,-11,14,127,127,,3
1624715055.366242,127,44,-128,127,127,0,-32,-123,,3
1624715055.367677,-92,58,119,4,40,-23,117,-18,,0
1624715055.367677,4,-70,-58,-128,-128,15,-128,-128,,0
1624715055.3891299,51,91,-10,-75,127,-13,23,-4,,1
1624715055.3891299,-73,7,-18,127,-128,-5,67,-104,,1
1624715055.390684,41,-51,-92,-128,27,-5,-100,27,,2
1624715055.390684,1,127,-48,17,10,-15,17,-128,,2
1624715055.412508,-52,127,-52,-33,115,1,-19,-128,,3
1624715055.412508,122,30,125,80,-128,-15,91,127,,3
1624715055.413919,-128,-110,-128,-80,127,-42,-128,-128,,0
1624715055.413919,-77,-5,-11,-18,-128,-13,30,-4,,0
1624715055.426464,119,127,56,127,-55,24,118,127,,1
1624715055.426464,17,103,-5,-53,5,18,127,-84,,1
1624715055.4278789,-128,-108,119,93,122,34,-128,-4,,2
1624715055.4278789,127,127,-128,-53,-127,-34,-123,84,,2
1624715055.449016,43,-86,18,56,71,-11,-44,-72,,3
1624715055.449016,-20,85,71,-82,57,20,29,-32,,3
1624715055.450465,-56,-57,89,127,95,-7,-10,-128,,0
1624715055.450465,-5,-128,-128,-128,-128,-7,29,70,,0
1624715055.471245,-35,127,1,127,95,22,-68,-39,,1
1624715055.471245,-23,-9,66,10,88,-3,-27,-92,,1
1624715055.472733,-18,127,117,-88,-128,8,16,127,,2
1624715055.472733,48,-2,20,104,127,1,74,-128,,2
1624715055.48619,55,-62,121,-119,-128,42,-128,-91,,3
1624715055.48619,-4,-46,-50,32,27,-3,61,79,,3
1624715055.4876218,-128,61,-13,-7,-111,3,-77,-60,,0
1624715055.4876218,127,70,-39,-32,43,-20,-36,-87,,0
1624715055.508596,-2,66,-86,-12,-53,12,127,127,,1
1624715055.508596,24,-75,24,127,-128,22,-4,-84,,1
1624715055.509797,-43,113,-71,-18,-62,-25,86,84,,2
1624715055.509797,100,42,14,-14,127,-25,-128,105,,2
1624715055.531625,-49,-1,-63,117,-128,6,127,74,,3
1624715055.531625,-44,-103,25,-128,-27,11,-128,-1,,3
1624715055.533192,-21,-1,-128,-128,-128,8,61,92,,0
1624715055.533192,96,-68,-44,50,-128,-28,127,-10,,0
1624715055.5465338,5,-128,-45,-128,-5,4,-51,1,,1
1624715055.5465338,118,127,127,127,127,18,21,-49,,1
1624715055.548033,46,-91,-83,-106,-56,-39,-128,127,,2
1624715055.548033,-31,-121,-8,26,105,-15,127,-115,,2
1624715055.5691159,-75,-52,28,-109,93,38,-128,-128,,3
1624715055.5691159,127,108,17,-22,-56,33,127,115,,3
1624715055.570463,-84,-39,-31,105,-65,-11,127,-104,,0
1624715055.570463,-128,-128,-8,-51,-76,1,-128,-128,,0
1624715055.591594,127,127,22,108,-60,1,127,127,,1
1624715055.591594,43,-128,12,-23,85,-9,-3,-35,,1
1624715055.593038,-90,23,51,127,81,9,-51,8,,2
1624715055.593038,7,34,-118,43,-128,-22,-87,-117,,2
1624715055.606345,-118,-128,126,127,-25,-9,-51,-128,,3
1624715055.606345,127,-79,54,-96,-59,11,73,99,,3
1624715055.607488,6,-128,-57,54,-78,-16,58,127,,0
1624715055.607488,-128,59,-57,-102,4,-12,-64,78,,0
1624715055.629112,70,-128,-54,12,4,6,-121,72,,1
1624715055.629112,58,20,-27,127,-128,18,-86,99,,1
1624715055.630264,-1,-10,4,-128,43,0,127,-71,,2
1624715055.630264,-56,28,-21,-63,-128,20,-73,-85,,2
1624715055.6515641,-30,127,3,30,18,3,127,-128,,3
1624715055.6515641,-7,127,-30,-22,-9,11,44,42,,3
1624715055.652744,-92,32,-8,4,24,-7,-128,-52,,0
1624715055.652744,-35,127,-116,-11,62,-9,127,-44,,0
1624715055.666564,-128,48,-35,-22,-42,8,-48,59,,1
1624715055.666564,43,37,-6,-19,48,-16,-128,-48,,1
1624715055.667948,-25,23,-40,58,-128,-16,-35,25,,2
1624715055.667948,-26,-20,-73,15,117,16,-84,-128,,2
1624715055.689216,-5,-128,25,-128,-12,12,-14,-111,,3
1624715055.689216,34,127,8,-119,-128,19,127,55,,3
1624715055.690788,-19,-121,-99,127,-56,-14,-128,28,,0
1624715055.690788,57,-42,9,-5,86,-2,127,-28,,0
1624715055.712238,81,127,39,-79,-21,11,-13,-23,,1
1624715055.712238,-128,-128,-39,56,-25,8,-9,-128,,1
1624715055.7138581,56,-99,-28,127,116,-6,-128,-13,,2
1624715055.7138581,-46,-25,27,-20,18,-2,-118,-67,,2
1624715055.7265291,127,32,-8,-42,-59,0,-16,26,,3
1624715055.7265291,-93,-59,-46,-109,57,18,127,105,,3
1624715055.728108,-38,-128,14,127,96,-27,-7,-10,,0
1624715055.728108,127,127,-22,-77,-128,14,50,127,,0
1624715055.749099,-128,-59,11,56,127,2,-20,-70,,1
1624715055.749099,-20,-17,4,-93,-128,-12,42,21,,1
1624715055.750677,126,-19,-23,51,-56,-12,33,107,,2
1624715055.750677,-128,-86,-44,39,89,-4,127,-65,,2
1624715055.772605,-19,-3,102,-128,-46,3,-54,-35,,3
1624715055.772605,-8,-81,-39,48,-128,-3,-78,-11,,3
1624715055.77415,4,127,-16,3,-71,10,-35,-128,,0
1624715055.77415,-9,-31,-128,82,97,6,48,33,,0
1624715055.786419,4,-57,-15,-51,36,-3,55,35,,1
1624715055.786419,-13,-27,60,127,17,-4,-80,-28,,1
1624715055.78764,-23,-128,-1,-120,-128,8,-128,122,,2
1624715055.78764,80,45,-5,68,127,-3,91,73,,2
1624715055.808884,75,-31,-19,-110,-71,-7,-126,-46,,3
1624715055.808884,-85,85,-6,-69,-56,16,0,-128,,3
1624715055.810304,87,-10,-18,42,25,-9,-38,-1,,0
1624715055.810304,3,-128,-70,18,50,27,75,-107,,0
1624715055.832041,-12,64,43,-9,-102,10,117,-128,,1
1624715055.832041,127,127,-20,-41,32,16,-41,10,,1
1624715055.833264,127,-7,33,-19,-128,-10,-49,62,,2
1624715055.833264,-30,-88,4,-31,127,3,41,83,,2
1624715055.8462179,-102,-9,-23,-24,102,5,30,-49,,3
1624715055.8462179,-128,-128,-81,127,-128,-7,18,-46,,3
1624715055.847407,3,-109,-4,73,127,-5,4,-4,,0
1624715055.847407,-9,-117,-128,-128,-96,1,-128,48,,0
1624715055.869357,-17,-77,-93,-128,68,-5,-82,-114,,1
1624715055.869357,-38,-128,127,-90,-128,11,59,-72,,1
1624715055.8710349,56,70,-99,105,73,-1,-128,28,,2
1624715055.8710349,-49,-6,-38,127,127,-7,-128,-128,,2
1624715055.892417,-79,-96,51,-51,-128,-3,80,54,,3
1624715055.892417,127,127,-128,6,120,15,127,-128,,3
1624715055.894026,-82,-128,57,-76,95,-23,-128,-128,,0
1624715055.894026,110,-52,-28,-119,24,21,127,107,,0
1624715055.906328,-66,87,10,5,64,-5,-128,-128,,1
1624715055.906328,56,-28,47,62,-128,3,8,18,,1
1624715055.9080691,-85,-9,7,-18,76,-2,127,-42,,2
1624715055.9080691,-41,104,-8,-128,-128,2,-54,-70,,2
1624715055.928986,13,25,-29,37,99,-4,66,-2,,3
1624715055.928986,-22,-128,42,127,-52,3,23,-9,,3
1624715055.93042,66,61,42,-128,127,-1,70,22,,0
1624715055.93042,-28,95,54,43,-106,5,-59,-12,,0
1624715055.952138,127,64,39,127,21,-5,57,7,,1
1624715055.952138,-85,-128,62,-128,33,2,-128,-59,,1
1624715055.9537652,106,127,-19,127,127,3,-37,-5,,2
1624715055.9537652,-86,10,-76,-128,-70,1,96,-48,,2
1624715055.966212,-92,-128,57,127,8,4,10,-49,,3
1624715055.966212,-128,-128,-83,-128,19,-3,127,112,,3
1624715055.967633,70,84,-89,32,-77,3,127,71,,0
1624715055.967633,-38,127,96,55,-2,-5,26,-6,,0
1624715055.988956,-4,-45,92,-46,8,0,-128,-80,,1
1624715055.988956,-128,-45,41,4,127,2,127,-8,,1
1624715055.9903722,11,-83,-110,-35,-87,-5,127,127,,2
1624715055.9903722,-61,-128,127,75,89,-1,-61,-102,,2
1624715056.012207,87,127,-87,-55,-56,2,-128,-16,,3
1624715056.012207,76,24,-48,-128,26,1,-112,-46,,3
1624715056.014247,-70,-128,-73,91,-29,1,37,-21,,0
1624715056.014247,116,114,-84,127,-108,0,-31,-85,,0
1624715056.0265899,-14,73,127,127,65,-7,112,23,,1
1624715056.0265899,-58,-125,-65,-128,-80,-1,-98,32,,1
1624715056.027771,-41,127,0,127,10,3,-12,63,,2
1624715056.027771,89,-128,36,-55,127,2,67,127,,2
1624715056.0489368,-34,-73,0,127,-120,-1,-128,-101,,3
1624715056.0489368,57,127,-66,-71,50,0,127,-40,,3
1624715056.050399,-122,-113,43,-128,-66,0,127,-83,,0
1624715056.050399,-12,-25,58,22,-88,7,-128,-128,,0
1624715056.071902,-47,127,1,-3,42,-9,43,55,,1
1624715056.071902,37,1,109,-89,-128,3,68,-59,,1
1624715056.073337,28,116,1,-64,13,1,-128,53,,2
1624715056.073337,-20,-124,-98,-76,-105,-1,97,-79,,2
1624715056.0862458,108,127,76,-128,127,-1,-7,39,,3
1624715056.0862458,-113,-35,33,127,-119,-1,-50,-83,,3
1624715056.0876968,-16,-55,-58,82,-22,0,-27,2,,0
1624715056.0876968,-51,-71,59,-24,38,0,-46,14,,0
1624715056.109302,-42,-128,-47,-128,-128,-3,-128,-13,,1
1624715056.109302,106,127,74,38,-110,-5,-49,67,,1
1624715056.110739,60,-80,25,-108,127,-5,-108,-34,,2
1624715056.110739,-34,-116,84,-128,-20,1,127,-59,,2
1624715056.132947,15,127,127,127,127,6,-92,118,,3
1624715056.132947,70,-48,-47,-114,-123,0,107,-30,,3
1624715056.1343539,-9,-39,-50,27,127,7,-128,-128,,0
1624715056.1343539,84,64,29,-72,117,4,63,34,,0
1624715056.146274,127,127,67,54,-67,3,125,91,,1
1624715056.146274,92,66,63,-19,69,7,-74,-28,,1
1624715056.147475,-27,127,20,99,47,-3,-75,-57,,2
1624715056.147475,113,5,-8,-5,-108,0,-87,-68,,2
1624715056.168745,-128,-26,25,9,-128,4,-6,21,,3
1624715056.168745,26,-45,-30,1,127,-4,-13,-27,,3
1624715056.1702552,111,109,84,-10,-103,5,33,-55,,0
1624715056.1702552,6,-33,31,-128,-128,-3,7,-35,,0
1624715056.192157,-44,-128,-19,-79,127,-1,-42,-54,,1
1624715056.192157,-1,127,64,127,86,-3,11,-22,,1
1624715056.193781,-62,84,-14,-128,-53,3,-128,-66,,2
1624715056.193781,67,-128,127,127,127,3,-96,-5,,2
1624715056.206589,-6,78,-34,4,-66,4,-16,-25,,3
1624715056.206589,-71,-46,5,-128,-128,-2,127,9,,3
1624715056.208014,93,22,-12,67,99,-3,-44,-123,,0
1624715056.208014,1,-128,111,45,-77,2,-51,99,,0
1624715056.2289999,-4,127,65,25,-15,-2,-36,-101,,1
1624715056.2289999,120,117,9,-128,127,5,73,-29,,1
1624715056.2304032,-125,-113,-24,127,65,0,-128,-120,,2
1624715056.2304032,127,-128,-7,-74,-69,-1,31,-3,,2
1624715056.252167,58,111,37,-128,-128,0,-7,16,,3
1624715056.252167,-10,-25,49,127,127,7,-32,13,,3
1624715056.253645,96,-67,21,-108,-128,-9,72,89,,0
1624715056.253645,30,-8,-10,-30,127,2,-5,-12,,0
1624715056.2663639,108,127,-2,-104,-128,-3,9,-12,,1
1624715056.2663639,-22,-4,121,127,127,-6,89,88,,1
1624715056.267692,127,-9,30,-102,-116,-2,-79,13,,2
1624715056.267692,44,126,80,-45,26,3,60,-23,,2
1624715056.2897742,-111,-84,-82,127,-86,3,-128,-77,,3
1624715056.2897742,18,127,55,32,-13,2,-28,91,,3
1624715056.2911942,23,116,127,116,90,0,-65,-97,,0
1624715056.2911942,-27,-92,-82,-90,-128,13,-128,-59,,0
1624715056.311921,-37,-46,-27,-33,-40,4,116,102,,1
1624715056.311921,127,127,14,-84,33,3,-47,-128,,1
1624715056.31336,-52,65,-128,-37,-128,-10,-61,107,,2
1624715056.31336,127,-47,2,-98,54,0,127,38,,2
1624715056.326119,-86,20,88,112,69,2,-5,65,,3
1624715056.326119,-71,39,-92,-104,-128,3,-39,-128,,3
1624715056.327738,55,37,-15,127,127,9,10,3,,0
1624715056.327738,-63,-17,75,-85,-40,-1,-40,-8,,0
1624715056.348695,-9,-102,-64,-128,-128,2,26,-32,,1
1624715056.348695,-6,116,62,127,72,-2,8,-9,,1
1624715056.3501031,107,36,-5,-9,-66,-4,-87,-24,,2
1624715056.3501031,-6,16,-14,102,-6,-1,15,15,,2
1624715056.3723788,-51,-128,88,-128,-44,-6,-75,-39,,3
1624715056.3723788,28,127,-83,-44,-17,-6,45,17,,3
1624715056.373962,-4,16,2,99,-128,-1,-128,-53,,0
1624715056.373962,-128,-44,-70,-29,127,8,-51,-128,,0
1624715056.385768,127,74,-86,15,-77,0,-76,17,,1
1624715056.385768,96,113,51,0,-128,-5,127,113,,1
1624715056.3940852,79,-34,-128,-50,127,-2,-80,-114,,2
1624715056.3940852,-40,-43,69,-68,42,0,-128,-128,,2
1624715056.409091,127,127,-103,20,-92,4,127,83,,3
1624715056.409091,-22,-59,11,-4,127,-3,127,21,,3
1624715056.410512,-128,-4,54,-128,-128,-8,-14,-25,,0
1624715056.410512,-47,-128,-45,127,-95,4,-128,-47,,0
1624715056.432225,18,86,-35,-128,78,-4,127,127,,1
1624715056.432225,24,34,67,34,115,1,-2,34,,1
1624715056.433743,39,127,27,44,127,-5,127,76,,2
1624715056.433743,8,-71,-84,-29,-128,-1,-128,-118,,2
1624715056.454893,-32,-1,4,-128,-110,-1,127,48,,3
1624715056.454893,-15,127,62,24,122,0,106,-13,,3
1624715056.456206,-36,54,-72,105,73,-2,41,57,,0
1624715056.456206,79,85,96,-17,40,-11,107,127,,0
1624715056.469033,-74,70,-42,-128,-35,4,-128,-128,,1
1624715056.469033,-34,-5,-17,-62,-128,-6,127,127,,1
1624715056.470411,-67,117,63,123,127,2,-53,1,,2
1624715056.470411,61,127,30,51,-88,-4,-69,-128,,2
1624715056.4920168,20,-22,-74,-92,-45,0,-14,25,,3
1624715056.4920168,86,2,53,37,107,-5,127,-1,,3
1624715056.4935648,7,8,122,16,-95,1,24,21,,0
1624715056.4935648,-16,116,33,-1,127,-1,-90,-4,,0
1624715056.514675,-54,-100,-96,18,-128,2,127,22,,1
1624715056.514675,88,83,-6,-64,-128,-5,10,-36,,1
1624715056.5162702,14,20,10,127,105,2,-128,-52,,2
1624715056.5162702,17,-75,1,22,-72,-3,120,-89,,2
1624715056.5292969,-128,-6,31,-128,10,2,54,-7,,3
1624715056.5292969,-8,-109,-91,-88,39,-3,-54,-27,,3
1624715056.530737,-48,-95,63,127,127,6,98,-3,,0
1624715056.530737,90,60,20,-51,-23,4,23,-29,,0
1624715056.5523598,23,127,-35,37,-60,-5,127,127,,1
1624715056.5523598,-2,13,-52,13,126,3,-73,-128,,1
1624715056.5536761,-88,-128,46,-112,-128,-3,-37,-31,,2
1624715056.5536761,-71,127,101,65,-128,-2,68,127,,2
1624715056.574919,-56,-101,-67,127,127,5,6,-11,,3
1624715056.574919,127,-88,28,4,-71,-4,49,127,,3
1624715056.576222,-86,-21,37,20,78,-2,17,-77,,0
1624715056.576222,17,-86,-22,-104,49,1,-128,-86,,0
1624715056.588726,-6,-3,58,-33,-128,-5,95,-19,,1
1624715056.588726,-47,127,-47,-105,-110,0,-60,10,,1
1624715056.590132,-50,-69,105,78,1,2,127,-12,,2
1624715056.590132,24,127,-115,-36,-32,-1,-128,-4,,2
